account_id,customer_id,branch_id,account_type_id,balance,open_date
27648,8941,54,2,47755.52,2020-12-11
27649,12372,65,2,7039.67,2017-06-12
27650,12200,28,2,42326.61,2025-06-29
27651,7038,83,1,46017.34,2024-08-22
27652,5927,15,1,39594.29,2019-03-11
27653,12281,46,1,46730.17,2024-10-24
27654,10389,98,1,8914.19,2017-08-22
27655,9181,52,2,18058.45,2023-02-05
27656,9386,22,4,4027.48,2024-08-31
27657,2504,83,3,4989.72,2021-04-26
27658,3585,34,4,40017.19,2024-12-02
27659,17065,24,2,13989.18,2021-11-19
27660,3197,8,3,41411.14,2017-04-02
27661,17444,50,4,32456.56,2016-06-18
27662,11227,7,3,12157.66,2024-10-04
27663,2797,48,4,14056.51,2018-09-13
27664,7007,82,3,45125.49,2015-12-24
27665,12519,9,4,18143.74,2017-08-21
27666,14751,100,1,24630.71,2015-12-24
27667,6147,13,2,349.69,2024-12-10
27668,16752,52,1,26699.61,2025-03-11
27669,600,80,4,25375.75,2019-08-08
27670,11080,99,2,10163.72,2016-03-29
27671,4732,62,1,48775.43,2017-11-25
27672,1899,54,4,9561.38,2025-02-15
27673,6753,79,1,41363.26,2024-08-28
27674,18109,2,1,49233.83,2021-11-22
27675,17691,44,2,44535.28,2015-08-03
27676,3286,35,2,6853.39,2019-06-10
27677,19436,32,3,9546.62,2022-03-17
27678,7091,43,4,39616.55,2017-01-06
27679,14568,98,1,26729.66,2021-05-05
27680,14053,20,4,6293.73,2023-04-25
27681,16810,52,1,15301.75,2015-10-08
27682,9861,71,4,12350.85,2022-06-12
27683,3268,17,3,42686.61,2021-12-29
27684,17599,95,2,47834.68,2024-10-27
27685,9158,100,1,42858.32,2025-05-17
27686,16275,9,2,8567.27,2023-11-08
27687,2631,78,2,20356.67,2021-05-04
27688,8526,39,1,32055.33,2019-12-26
27689,12518,91,4,4205.42,2018-05-04
27690,4410,58,1,41563.74,2015-12-26
27691,5434,11,2,19866.67,2020-10-02
27692,915,75,3,9547.92,2021-01-22
27693,2442,94,4,1380.17,2019-07-25
27694,8554,1,1,7608.11,2024-01-13
27695,17113,89,1,11235.9,2025-07-02
27696,7990,17,1,28034.31,2019-12-09
27697,6499,86,2,21044.48,2021-11-01
27698,7961,32,3,39087.05,2016-01-08
27699,10606,23,2,16179.76,2024-01-31
27700,8748,64,4,6259.99,2016-02-28
27701,1956,91,1,45815.36,2015-08-18
27702,3194,14,4,7445.9,2018-06-28
27703,3647,5,1,5390.27,2018-09-18
27704,6049,90,2,13073.82,2019-09-15
27705,14514,61,2,35873.0,2025-03-06
27706,5538,32,4,16639.16,2020-11-16
27707,17751,17,1,8794.27,2022-03-30
27708,6785,44,4,10329.9,2024-12-21
27709,12753,58,1,9589.26,2025-02-11
27710,375,47,3,28489.2,2024-11-03
27711,6410,80,2,5690.76,2017-12-03
27712,54,18,3,2866.44,2023-03-30
27713,16652,16,3,13264.39,2019-10-19
27714,15784,24,4,44359.12,2023-06-29
27715,12940,31,3,10176.62,2021-01-26
27716,9539,5,1,6043.76,2023-08-20
27717,15359,26,3,47593.93,2023-04-29
27718,15824,39,3,41331.18,2019-07-27
27719,1515,66,2,26226.71,2016-06-16
27720,18777,79,2,45631.16,2025-05-30
27721,347,73,1,36924.5,2018-09-21
27722,13822,98,2,28863.45,2017-07-21
27723,15833,82,3,11705.72,2020-05-21
27724,14271,8,2,9046.64,2017-09-23
27725,3553,42,4,11049.95,2015-11-04
27726,17809,53,2,25142.86,2020-01-28
27727,7774,92,2,6336.01,2023-06-23
27728,15239,33,2,23095.65,2024-03-05
27729,12361,27,1,48864.92,2017-03-01
27730,4732,11,4,16857.95,2023-11-07
27731,19783,57,4,37730.48,2021-09-14
27732,12229,18,2,19091.28,2025-01-31
27733,85,100,4,38381.86,2021-06-25
27734,15833,11,3,35111.9,2021-04-26
27735,13798,95,2,46549.17,2021-05-15
27736,15820,8,3,30508.07,2024-01-05
27737,2153,83,4,38030.33,2016-12-06
27738,13633,84,3,12969.38,2021-09-14
27739,6080,36,4,37092.92,2019-01-17
27740,3074,51,3,1479.41,2017-03-18
27741,16351,27,4,3281.51,2023-06-17
27742,4827,99,3,15400.21,2023-09-03
27743,1370,9,1,29501.69,2023-04-28
27744,9239,10,2,320.13,2023-02-27
27745,17879,68,2,8870.91,2023-12-30
27746,17156,89,1,11737.58,2025-04-11
27747,16914,50,3,21340.34,2020-12-05
27748,12936,98,3,16446.83,2024-12-01
27749,18381,94,3,47305.85,2024-10-12
27750,1617,59,1,14300.77,2015-12-30
27751,9824,3,2,29850.42,2016-10-28
27752,3375,84,1,45217.01,2015-09-05
27753,16417,9,2,12172.41,2017-03-03
27754,12778,73,3,27286.43,2023-02-10
27755,18819,69,2,34967.93,2021-11-24
27756,7287,64,2,16746.07,2024-02-23
27757,1466,69,3,12821.42,2016-06-09
27758,7412,27,3,21226.51,2016-01-20
27759,5304,45,4,34608.59,2018-03-02
27760,12686,3,1,29589.94,2023-12-13
27761,9745,88,1,23790.27,2018-02-13
27762,10765,41,4,29222.56,2019-07-28
27763,13128,39,1,40962.05,2015-11-08
27764,8412,38,1,34795.06,2021-08-30
27765,14071,47,3,20851.12,2016-12-23
27766,15312,80,1,5295.58,2017-09-27
27767,9782,25,2,38106.56,2025-05-23
27768,3578,14,2,7174.72,2016-11-13
27769,19295,71,4,13500.26,2016-09-01
27770,2731,14,4,22034.3,2022-12-12
27771,13150,29,4,21373.64,2024-01-05
27772,1213,13,1,43738.03,2022-08-02
27773,10581,20,2,11327.65,2023-03-14
27774,7560,46,2,24228.62,2019-01-24
27775,19964,38,3,304.21,2016-08-25
27776,670,57,4,6738.02,2025-01-09
27777,12679,1,1,2314.18,2021-01-30
27778,8198,74,1,21778.09,2019-03-28
27779,18650,75,1,44135.57,2024-05-24
27780,1088,64,2,16478.17,2018-09-08
27781,18500,25,2,38214.34,2024-08-28
27782,15944,33,1,2601.16,2021-03-11
27783,507,14,4,33830.34,2018-07-09
27784,7520,31,4,41734.16,2024-12-15
27785,9777,46,3,23894.71,2024-03-03
27786,4283,84,1,36314.39,2016-02-27
27787,11020,3,4,36311.47,2023-06-03
27788,3752,44,2,39414.66,2024-11-24
27789,19536,36,1,40794.64,2019-02-13
27790,14767,89,4,10207.05,2024-01-28
27791,1740,1,1,1056.58,2020-05-23
27792,4044,58,4,22690.75,2022-04-12
27793,18099,53,4,24111.47,2016-08-27
27794,2266,33,3,173.12,2016-01-17
27795,12248,97,1,5237.64,2020-02-01
27796,18306,62,3,5967.53,2017-06-25
27797,18805,15,2,27027.46,2022-12-31
27798,3272,84,1,3704.94,2017-12-07
27799,6155,72,4,13311.19,2016-04-26
27800,13013,88,3,4336.14,2025-01-07
27801,17853,50,3,8165.05,2023-01-07
27802,4660,89,3,45595.61,2019-04-01
27803,18992,17,4,45511.05,2016-06-08
27804,12821,81,4,24648.99,2024-06-14
27805,15223,76,3,19624.03,2019-04-03
27806,354,35,3,10589.46,2025-05-30
27807,15151,25,3,14479.08,2016-03-24
27808,9086,53,1,28203.17,2018-01-21
27809,5740,71,4,46163.83,2021-01-17
27810,3863,89,1,6617.07,2024-11-02
27811,10883,15,4,48828.95,2024-07-21
27812,8081,25,1,10023.37,2020-09-05
27813,2195,12,4,36555.8,2019-06-24
27814,19608,38,2,37892.22,2024-04-15
27815,8159,43,1,37891.9,2019-10-17
27816,13041,30,3,7153.2,2020-09-12
27817,4540,97,4,47841.1,2019-06-30
27818,11172,79,4,18458.08,2024-02-06
27819,5632,37,2,20871.97,2023-03-27
27820,13158,71,4,17445.88,2022-05-23
27821,113,84,2,22894.27,2015-12-16
27822,4608,2,4,9528.53,2019-08-12
27823,5710,100,3,4947.1,2016-05-08
27824,3706,60,3,41552.89,2016-10-03
27825,13876,18,2,19125.33,2022-11-21
27826,18724,100,1,34572.47,2022-11-12
27827,822,3,3,29800.83,2018-05-19
27828,18036,57,1,7775.94,2023-04-14
27829,16714,98,4,1811.79,2019-09-30
27830,14926,69,3,16416.51,2022-08-14
27831,12021,33,4,7054.14,2016-09-15
27832,9056,94,1,20455.57,2024-09-22
27833,16856,45,1,40316.13,2016-11-17
27834,343,86,2,41560.51,2019-03-12
27835,4639,67,4,10278.11,2021-11-21
27836,19775,36,1,41048.07,2017-10-24
27837,7600,43,3,38781.27,2023-01-29
27838,6521,69,2,10956.68,2022-04-02
27839,12061,39,4,4392.89,2025-02-18
27840,17867,7,3,3493.11,2018-12-08
27841,7563,23,1,23380.48,2022-06-28
27842,16499,17,1,29816.23,2021-04-24
27843,9767,21,4,43193.49,2025-01-28
27844,6296,57,4,11660.01,2021-06-09
27845,2710,93,3,33884.79,2018-04-24
27846,140,62,3,48716.29,2023-07-10
27847,13378,49,3,5616.22,2020-04-29
27848,11865,88,1,33955.02,2017-04-21
27849,14701,1,1,17363.62,2023-12-24
27850,7842,17,2,41647.0,2021-02-06
27851,10692,13,4,32489.47,2024-01-13
27852,2768,71,1,12984.01,2016-08-04
27853,15730,7,4,25755.61,2022-03-12
27854,10208,55,1,37727.01,2021-03-26
27855,11078,97,4,39257.12,2019-08-17
27856,8314,56,3,22708.06,2019-08-15
27857,12367,63,1,7866.64,2025-05-29
27858,18806,17,1,1357.72,2015-11-13
27859,7133,43,1,31477.99,2020-11-17
27860,11311,23,1,16292.15,2017-10-10
27861,4002,58,1,47561.59,2021-01-06
27862,852,76,1,45560.12,2019-12-26
27863,5339,25,2,21983.98,2020-11-15
27864,2671,97,2,6066.01,2021-02-10
27865,9970,94,4,18277.16,2025-03-05
27866,1543,94,1,9820.28,2020-02-19
27867,2898,37,2,22283.89,2023-04-22
27868,4933,33,3,23363.27,2023-02-05
27869,17796,35,4,27805.72,2021-03-20
27870,8014,45,2,46776.17,2016-01-04
27871,6207,16,1,24968.23,2024-11-03
27872,2844,92,2,7016.12,2023-06-12
27873,18723,76,2,45492.64,2018-08-04
27874,10828,5,3,5310.55,2022-05-26
27875,12047,52,4,8540.52,2019-07-25
27876,16818,57,2,42858.93,2025-04-16
27877,19101,63,1,10580.67,2021-07-17
27878,15801,39,3,17145.08,2019-04-22
27879,18556,83,2,1073.87,2016-06-06
27880,18947,19,3,35778.83,2021-10-31
27881,392,9,1,23908.77,2018-12-06
27882,7227,94,1,28884.81,2021-12-09
27883,11105,1,3,20163.41,2020-11-28
27884,19756,98,3,49480.92,2015-12-12
27885,14870,72,1,49778.79,2021-05-14
27886,3276,25,2,46973.06,2016-09-22
27887,16148,2,1,18046.91,2024-09-28
27888,16153,54,4,24541.75,2024-11-27
27889,2669,27,3,15026.09,2017-11-09
27890,15924,93,4,47394.5,2025-03-19
27891,880,36,1,41766.98,2022-01-10
27892,6300,38,2,10645.82,2018-04-12
27893,1071,26,1,44670.52,2019-07-04
27894,11319,93,3,32080.42,2021-04-28
27895,13462,63,1,22324.99,2022-02-03
27896,16395,14,1,26590.2,2018-04-16
27897,14808,3,2,21084.0,2015-09-04
27898,1868,88,2,31053.95,2018-08-10
27899,18781,86,2,34615.52,2024-10-14
27900,9944,67,2,43013.63,2023-12-15
27901,2416,33,4,41036.18,2017-02-20
27902,4246,22,1,41345.36,2015-10-31
27903,8312,43,2,8051.87,2017-07-21
27904,12517,57,2,41558.25,2020-06-26
27905,158,94,1,33887.33,2023-05-24
27906,10813,45,1,15233.54,2023-01-30
27907,3055,35,3,43574.65,2018-08-26
27908,12851,24,4,26113.11,2017-06-16
27909,8303,30,4,34836.78,2019-10-02
27910,17724,59,1,40739.17,2024-01-27
27911,7598,31,2,32216.93,2023-05-19
27912,18196,44,4,40915.9,2021-07-24
27913,19353,27,2,48809.66,2024-08-25
27914,10511,89,1,1326.39,2016-09-13
27915,6844,34,1,47851.62,2016-05-16
27916,7834,73,3,7791.09,2015-09-26
27917,14688,59,4,45608.13,2018-08-12
27918,12622,17,4,24228.81,2022-07-03
27919,18305,40,1,3303.63,2017-02-08
27920,8483,67,4,8922.0,2020-04-03
27921,3779,54,1,39302.95,2022-12-15
27922,18264,67,4,34619.85,2023-08-16
27923,14862,80,2,42285.53,2023-04-15
27924,13229,66,4,40976.9,2021-12-05
27925,14992,84,4,38558.22,2016-12-28
27926,15231,84,2,29465.25,2016-10-23
27927,14274,96,1,16686.43,2019-12-15
27928,1988,25,3,1034.12,2016-08-23
27929,308,22,3,7378.54,2018-08-27
27930,12707,21,4,28470.09,2022-12-01
27931,9169,43,4,5053.45,2020-11-28
27932,7355,100,3,22182.01,2020-01-30
27933,10164,29,4,46514.3,2018-12-25
27934,10637,44,3,38111.22,2020-08-31
27935,19239,4,1,45940.22,2023-06-20
27936,14911,24,2,27904.8,2017-09-24
27937,7641,24,4,48463.57,2018-02-05
27938,2623,58,1,17134.01,2021-04-14
27939,15481,58,3,14137.83,2017-06-28
27940,7745,34,4,633.68,2022-05-24
27941,1462,84,1,37176.61,2019-11-12
27942,7460,51,4,19709.92,2023-05-28
27943,7399,82,1,17258.3,2019-11-27
27944,5802,75,2,45698.33,2022-02-05
27945,8658,1,3,48583.48,2020-06-27
27946,19011,25,4,5766.73,2016-10-29
27947,13770,30,1,1266.34,2024-05-09
27948,14785,67,4,31949.34,2021-09-06
27949,10923,33,4,28448.3,2016-05-09
27950,16380,63,1,2358.26,2016-11-09
27951,8652,15,2,17310.64,2019-03-23
27952,11151,29,4,23654.86,2015-11-07
27953,3812,62,4,8371.18,2024-02-21
27954,11,2,4,42146.73,2020-10-28
27955,9903,44,3,6471.47,2023-07-15
27956,17788,68,3,39313.12,2020-10-18
27957,9205,64,3,46169.25,2024-04-17
27958,17477,88,4,38645.01,2023-05-14
27959,1416,92,2,45728.08,2017-10-01
27960,19224,63,4,30990.36,2023-05-07
27961,9945,94,4,15394.73,2017-02-12
27962,14379,43,2,24952.33,2023-09-08
27963,7118,18,4,38613.48,2018-08-08
27964,3837,21,3,8470.78,2023-11-25
27965,17741,24,1,38891.88,2020-10-19
27966,3039,11,1,9055.25,2023-07-08
27967,11287,88,4,17739.59,2016-07-10
27968,12682,81,4,22981.72,2017-06-19
27969,641,86,2,196.94,2023-08-22
27970,11171,21,1,26087.23,2022-09-07
27971,9487,93,1,1379.15,2016-01-17
27972,5315,6,4,30898.37,2022-06-08
27973,15849,5,2,49192.33,2018-05-02
27974,1687,94,2,35810.2,2022-06-24
27975,14910,40,2,7481.22,2017-05-01
27976,19476,2,3,38600.15,2024-04-21
27977,19126,82,1,3621.39,2020-12-07
27978,11793,20,2,44302.57,2022-08-18
27979,18997,28,3,886.7,2020-02-08
27980,9795,85,4,31182.86,2024-05-04
27981,15641,36,2,3099.85,2021-02-03
27982,13552,18,4,46814.17,2021-03-28
27983,3846,7,2,1607.29,2017-08-10
27984,3447,25,1,47448.07,2017-05-01
27985,3523,29,4,28876.77,2023-10-19
27986,1679,87,2,32222.26,2015-12-02
27987,15864,70,4,25098.29,2023-05-29
27988,18879,62,2,38733.38,2019-09-29
27989,15489,82,2,35999.07,2015-07-18
27990,12852,27,1,22359.87,2019-06-24
27991,10050,71,1,43413.12,2016-05-26
27992,14732,39,4,12548.89,2022-08-26
27993,11864,48,2,17716.91,2017-04-23
27994,9501,99,4,28829.6,2022-07-04
27995,11505,27,4,6160.32,2023-12-03
27996,13708,46,3,18081.73,2025-05-18
27997,11188,5,2,40297.26,2019-06-08
27998,15118,7,3,19971.19,2016-04-14
27999,4911,17,3,6895.86,2024-02-20
28000,16769,13,2,30760.0,2015-10-14
28001,18523,41,3,28048.08,2022-10-16
28002,14940,85,4,637.08,2017-04-18
28003,4971,94,3,3591.71,2022-03-14
28004,5454,53,1,41012.79,2017-12-22
28005,12695,31,4,42175.0,2021-10-02
28006,18895,70,3,18427.01,2016-09-14
28007,6885,26,1,4879.88,2020-01-22
28008,9701,52,4,23207.37,2020-03-08
28009,16611,49,2,29224.6,2018-11-09
28010,11071,54,4,25320.25,2017-10-31
28011,8794,73,2,5979.6,2019-02-11
28012,811,36,1,35695.71,2017-07-05
28013,6660,82,3,38154.06,2018-10-02
28014,19005,97,4,1338.96,2022-08-09
28015,342,25,4,11539.27,2022-12-13
28016,19951,53,3,17887.65,2018-04-02
28017,16629,44,2,35618.68,2021-08-04
28018,8449,65,4,27250.44,2023-04-27
28019,12460,49,2,47192.49,2022-10-15
28020,17316,94,2,25265.62,2019-04-16
28021,11432,80,3,34660.92,2015-11-28
28022,13660,39,4,30715.29,2019-06-04
28023,374,79,2,37515.06,2017-12-15
28024,14218,10,2,43620.99,2025-04-22
28025,12418,78,3,12292.97,2022-03-09
28026,19338,74,4,26921.75,2019-05-20
28027,19578,62,3,13515.85,2017-05-12
28028,5964,70,3,15701.88,2016-03-19
28029,13361,89,2,21717.53,2016-09-26
28030,2218,42,4,49351.16,2019-03-22
28031,7160,89,2,32053.09,2020-08-27
28032,17020,15,2,23279.02,2015-10-14
28033,4333,29,2,18205.39,2021-08-13
28034,13428,91,1,682.12,2017-02-07
28035,17953,83,2,26700.13,2017-11-14
28036,15610,40,1,1085.51,2019-07-01
28037,1107,38,3,30290.01,2015-10-19
28038,14512,41,1,15666.47,2025-02-08
28039,14442,93,1,13241.66,2024-07-03
28040,14950,42,3,6997.22,2016-01-24
28041,14387,32,1,46855.59,2016-07-24
28042,19535,90,2,37263.13,2017-07-27
28043,12275,21,3,11953.16,2023-12-10
28044,15349,77,4,12556.46,2021-09-03
28045,1340,50,2,46826.77,2016-05-21
28046,6722,64,3,9590.55,2025-01-23
28047,18662,64,1,28603.61,2021-11-20
28048,18514,25,3,25050.03,2021-08-12
28049,13313,63,3,15547.14,2019-11-08
28050,4729,41,2,23980.97,2021-06-25
28051,12329,75,4,41131.11,2020-08-11
28052,7302,40,3,25163.93,2018-11-11
28053,16286,20,1,27342.45,2024-01-04
28054,15350,70,2,37446.29,2019-03-16
28055,19309,27,3,5576.52,2015-10-08
28056,6021,12,2,27226.45,2016-01-16
28057,14551,65,4,41399.56,2016-03-23
28058,2286,83,1,37294.03,2016-02-08
28059,2799,70,2,42757.14,2021-11-25
28060,1808,68,2,26149.76,2024-07-14
28061,14346,85,1,12583.41,2018-01-31
28062,7811,51,2,10566.59,2017-10-04
28063,11718,14,4,5953.32,2024-07-26
28064,4038,51,1,35711.31,2015-11-28
28065,4261,54,2,49062.39,2019-06-01
28066,18151,52,4,44285.46,2019-09-04
28067,19565,30,2,38078.55,2021-08-06
28068,13745,32,4,2561.37,2022-08-13
28069,5649,39,2,9954.41,2023-10-13
28070,6142,24,2,16362.28,2022-09-18
28071,1065,66,3,20535.49,2016-04-19
28072,13333,5,2,27370.8,2019-01-04
28073,17683,78,3,34122.56,2017-05-24
28074,5503,11,1,23015.08,2015-11-07
28075,9419,13,2,28389.13,2024-05-20
28076,6610,44,1,45252.98,2023-09-01
28077,5373,34,1,14145.73,2025-05-25
28078,7597,94,3,30849.18,2020-08-31
28079,6311,15,3,34401.1,2018-09-10
28080,7926,49,1,49206.98,2018-06-04
28081,1701,66,2,24224.44,2016-01-15
28082,4690,23,3,15795.68,2021-10-18
28083,7068,38,2,13223.64,2025-01-05
28084,19314,78,4,24793.37,2016-07-29
28085,7530,60,2,8007.48,2016-11-23
28086,8266,59,2,37917.51,2022-06-21
28087,9173,1,1,16971.29,2023-10-22
28088,12422,97,1,43624.51,2022-08-21
28089,740,46,3,30979.24,2024-12-17
28090,13145,87,1,46875.22,2018-04-15
28091,903,34,1,8818.82,2019-09-11
28092,12382,86,1,46305.25,2024-10-24
28093,18547,74,1,27764.09,2023-02-18
28094,8474,15,4,30877.46,2024-04-17
28095,7425,10,4,16207.76,2016-06-19
28096,76,87,3,24082.96,2018-07-29
28097,13069,87,4,19133.06,2015-11-05
28098,11266,34,3,35847.99,2015-12-31
28099,4277,5,1,20667.31,2024-12-16
28100,6250,55,1,32052.4,2017-06-29
28101,11175,48,3,31038.08,2021-09-07
28102,14341,83,1,44910.18,2016-02-01
28103,17619,35,2,34701.39,2015-10-02
28104,12839,64,1,10061.54,2020-04-04
28105,10588,51,4,26593.7,2016-11-24
28106,4607,46,1,12819.26,2020-02-15
28107,19622,13,1,44581.46,2017-07-15
28108,10012,24,1,31732.43,2025-05-02
28109,2961,55,4,35314.57,2018-07-10
28110,4475,62,1,27837.69,2024-05-19
28111,16576,88,4,5621.73,2015-08-25
28112,11261,82,2,27620.19,2025-03-29
28113,7945,84,2,31714.41,2015-10-19
28114,15808,93,2,17904.15,2016-11-14
28115,1592,36,3,22492.99,2023-05-10
28116,1082,77,3,47387.43,2024-04-13
28117,12536,3,3,42991.07,2024-10-01
28118,8681,59,4,43770.79,2016-02-11
28119,8317,46,4,41040.35,2015-10-21
28120,17402,29,3,8497.32,2024-07-30
28121,18209,45,4,35814.41,2024-11-29
28122,11021,13,4,2971.23,2022-02-26
28123,9414,26,4,40818.45,2020-12-18
28124,17424,66,3,19959.01,2015-08-04
28125,15692,32,1,22566.19,2017-02-27
28126,11163,34,4,2630.66,2019-10-13
28127,8042,47,2,14213.63,2017-10-17
28128,3495,53,3,24929.45,2018-12-18
28129,3816,22,3,20083.79,2023-04-12
28130,18962,73,4,27503.83,2019-04-29
28131,17049,28,1,34815.39,2019-07-03
28132,322,29,3,28699.86,2019-09-22
28133,8387,39,3,28950.33,2018-11-16
28134,5464,86,3,2958.19,2018-03-30
28135,11866,77,2,37103.76,2022-02-05
28136,11471,42,4,7079.48,2018-11-03
28137,10192,55,3,2623.66,2023-02-13
28138,4692,43,1,37962.33,2016-01-28
28139,17348,14,4,40405.89,2015-07-14
28140,212,43,4,49308.51,2020-05-24
28141,10617,89,4,39989.36,2016-07-22
28142,8113,69,3,40605.83,2022-01-13
28143,14552,20,3,2048.19,2022-12-14
28144,13442,20,3,13817.12,2024-01-10
28145,9919,91,1,6533.94,2020-05-24
28146,4326,28,1,10596.71,2017-06-04
28147,11966,7,4,46446.37,2021-04-09
28148,10913,77,1,26657.64,2023-07-29
28149,979,39,2,41000.26,2019-02-24
28150,15718,63,1,49629.61,2020-03-12
28151,18257,52,3,15934.43,2022-11-19
28152,13903,5,1,13583.07,2017-08-24
28153,18044,44,2,4054.61,2022-05-23
28154,17369,73,2,3574.78,2018-05-27
28155,14636,55,2,27939.32,2023-04-02
28156,17838,58,1,30139.51,2019-02-25
28157,13006,53,2,27935.57,2015-09-24
28158,899,95,4,43063.01,2023-10-19
28159,5913,47,4,10938.56,2016-11-16
28160,1378,86,4,4941.66,2016-08-05
28161,7494,98,2,22128.21,2022-11-05
28162,19337,56,3,1922.49,2016-01-05
28163,4262,11,2,35381.74,2021-04-02
28164,5531,22,1,525.15,2025-05-04
28165,4009,35,3,43142.98,2019-10-24
28166,8163,73,4,31983.65,2015-09-07
28167,2463,71,1,5454.32,2022-02-12
28168,15747,88,2,29589.07,2017-01-05
28169,1121,28,2,26528.55,2019-03-19
28170,3049,30,2,17459.61,2018-09-05
28171,10684,100,1,1161.24,2022-03-09
28172,18357,39,2,39569.3,2019-07-20
28173,13150,34,3,19741.65,2021-05-19
28174,13590,13,3,11428.2,2021-01-05
28175,6844,40,1,13981.32,2025-07-01
28176,19395,49,3,39799.14,2018-09-16
28177,18897,63,1,35165.52,2018-09-19
28178,4317,75,4,13182.25,2021-06-09
28179,17693,50,3,23930.76,2024-07-17
28180,15466,75,2,18318.26,2021-02-22
28181,18543,94,3,36438.66,2017-11-13
28182,17187,95,1,5237.3,2024-10-02
28183,15861,100,2,13989.92,2023-05-03
28184,5226,27,2,20918.1,2015-07-29
28185,17020,66,4,27283.21,2020-09-20
28186,16288,76,4,11972.7,2024-08-04
28187,6652,20,4,48903.29,2015-08-17
28188,2500,48,2,25217.14,2021-01-11
28189,8245,87,1,6514.13,2020-12-20
28190,5162,22,4,4628.32,2023-03-02
28191,10149,79,4,24957.97,2018-03-06
28192,18593,13,3,24448.16,2021-02-21
28193,11872,37,1,39767.87,2025-05-17
28194,13393,83,3,30658.84,2023-02-13
28195,5692,77,2,10300.58,2019-01-03
28196,18884,29,4,2681.37,2021-09-17
28197,3707,61,3,12863.42,2015-12-04
28198,15529,28,3,7222.89,2019-09-22
28199,18922,97,2,42379.43,2025-05-06
28200,12855,44,1,37462.9,2018-10-10
28201,10149,82,4,14728.22,2016-06-02
28202,9845,84,3,43275.67,2020-10-19
28203,3764,85,3,34299.98,2024-08-31
28204,13996,21,2,24813.71,2024-07-14
28205,274,79,2,15402.63,2023-08-11
28206,7683,7,4,22035.66,2019-06-25
28207,6380,67,2,36215.02,2020-07-09
28208,5989,29,1,44056.88,2018-10-05
28209,17758,11,1,34431.57,2018-09-08
28210,18243,98,4,22383.88,2025-02-09
28211,16599,94,1,3769.81,2025-02-13
28212,218,11,3,17534.81,2025-06-30
28213,15434,90,2,30227.36,2021-02-22
28214,148,51,3,41389.88,2023-11-25
28215,636,89,3,34004.82,2021-11-26
28216,10623,85,2,29834.0,2016-08-11
28217,2575,66,1,6194.56,2016-01-30
28218,1355,54,1,38936.43,2021-03-14
28219,5859,58,3,38999.68,2015-10-26
28220,17272,89,4,6109.88,2019-10-13
28221,15980,34,1,17072.25,2022-01-03
28222,10231,34,4,48760.29,2019-11-27
28223,11092,100,1,16828.33,2025-06-12
28224,2599,58,3,11987.63,2017-07-29
28225,4918,68,1,36552.84,2020-06-14
28226,695,56,2,13495.74,2018-01-13
28227,4822,68,2,14852.38,2020-01-03
28228,5218,58,1,14059.62,2017-01-18
28229,119,26,1,29563.51,2021-08-29
28230,2696,17,4,8290.4,2019-06-18
28231,16027,1,1,26967.79,2016-09-14
28232,11825,59,3,13626.63,2016-10-27
28233,9751,9,3,4328.17,2015-11-08
28234,12012,69,1,47299.44,2024-04-24
28235,8900,12,3,49199.74,2017-09-07
28236,2190,13,2,48125.73,2021-06-08
28237,13054,52,3,12545.07,2018-10-11
28238,9026,79,1,2443.5,2018-07-02
28239,17362,33,1,22300.45,2016-10-20
28240,16328,33,1,44363.28,2021-06-19
28241,4506,15,3,17710.35,2021-11-07
28242,2234,85,4,41769.98,2024-06-13
28243,1821,71,4,27128.19,2023-08-28
28244,8817,19,3,28746.71,2017-04-03
28245,13297,51,3,36769.21,2025-04-01
28246,13601,97,2,25103.31,2018-03-21
28247,4313,78,2,8436.64,2018-08-18
28248,15286,64,4,6543.94,2022-02-23
28249,10471,86,1,29088.12,2016-12-04
28250,587,11,3,6111.69,2015-09-25
28251,3201,65,4,48108.4,2020-04-05
28252,11650,92,3,30521.81,2018-07-20
28253,5608,98,2,4722.25,2023-03-06
28254,13296,60,2,35513.55,2023-09-20
28255,18716,88,2,16434.82,2024-07-01
28256,14658,8,3,15127.33,2023-06-28
28257,8286,92,2,38129.03,2016-01-21
28258,9037,15,3,34466.52,2016-07-29
28259,5598,44,1,20292.21,2019-10-30
28260,1665,30,1,37505.31,2021-04-09
28261,7531,93,2,43201.55,2024-08-03
28262,13050,74,3,11091.81,2020-03-21
28263,1816,72,1,42077.55,2022-04-29
28264,15771,87,3,34182.3,2015-12-19
28265,17517,60,4,48845.84,2024-12-04
28266,11196,35,3,42593.03,2017-02-12
28267,9580,3,1,33945.5,2016-08-12
28268,17789,45,2,43067.1,2016-07-25
28269,6182,97,2,23441.83,2022-05-01
28270,6609,35,3,9753.74,2024-11-19
28271,439,10,2,17397.91,2016-06-06
28272,18772,74,1,29039.41,2015-09-02
28273,12205,9,2,43903.83,2024-11-28
28274,16636,75,2,47178.56,2025-04-22
28275,16169,98,1,37601.88,2020-12-20
28276,4646,75,3,40063.15,2022-09-07
28277,7796,75,4,23322.65,2019-06-19
28278,18200,39,2,4872.97,2024-03-01
28279,7084,92,4,9984.7,2022-06-11
28280,13039,90,3,4059.92,2016-11-04
28281,17528,78,2,15639.81,2015-11-01
28282,343,69,3,12946.25,2025-01-01
28283,13968,82,2,42306.94,2021-01-04
28284,1605,41,3,8362.49,2024-11-23
