txn_id,account_id,txn_date,amount,txn_type,description
69909,27089,2024-03-13,1183.68,credit,Feeling summer under material.
69910,6660,2022-01-25,4330.62,debit,None campaign good.
69911,5709,2024-03-31,2119.7,debit,Upon force government.
69912,8787,2025-05-27,4254.39,credit,Close him.
69913,34074,2025-07-02,2612.91,credit,Begin space ready past.
69914,6725,2021-10-30,1089.65,debit,Daughter he strategy play.
69915,19047,2023-03-06,2029.22,credit,Never call try.
69916,5648,2021-02-08,4044.35,debit,Whatever to always fine.
69917,32455,2021-08-06,3833.27,debit,Education behavior employee.
69918,6877,2025-01-24,4389.14,credit,Recent paper.
69919,3457,2020-11-27,863.47,credit,View meeting.
69920,12692,2022-05-26,1634.38,credit,Benefit eat billion back.
69921,36552,2020-08-24,4100.44,credit,Capital contain traditional open answer.
69922,11675,2023-09-27,4949.11,credit,Player hard necessary.
69923,2709,2025-01-29,3584.14,debit,None attorney.
69924,38064,2022-10-13,3534.41,credit,Community moment state travel save.
69925,26087,2021-04-10,3244.63,credit,School on still she.
69926,12654,2024-02-23,2073.35,debit,Allow read against certain risk.
69927,4161,2024-08-03,4810.89,credit,Article physical.
69928,17073,2022-07-10,1095.68,debit,Car owner.
69929,30742,2023-12-09,4193.03,debit,Language degree eat.
69930,21292,2023-09-22,4283.19,credit,Main boy sport.
69931,32707,2024-08-03,1297.57,credit,Song edge.
69932,37814,2021-07-05,2377.74,credit,Kitchen read begin commercial.
69933,3487,2025-02-09,1460.29,debit,Night trip indicate might.
69934,34298,2022-02-19,2762.13,debit,Lot common artist.
69935,38004,2021-12-03,3864.55,credit,Detail box important scientist.
69936,8877,2024-10-27,1315.38,debit,People able week.
69937,20088,2020-08-03,1162.36,debit,Miss beat between.
69938,6215,2022-07-04,1827.52,credit,Note matter sister really high.
69939,38986,2020-11-20,501.68,debit,Teach avoid government say specific.
69940,11363,2024-04-05,667.03,credit,Town see relationship event.
69941,834,2021-11-10,1550.57,credit,Would popular face very.
69942,26591,2020-07-03,4346.59,credit,Former pressure almost building agree.
69943,29048,2023-09-17,373.8,debit,Certainly consider begin.
69944,4306,2023-04-30,1642.25,credit,Voice fine between detail.
69945,32311,2023-02-20,1577.48,debit,Same arrive section.
69946,4396,2020-07-19,1010.13,credit,Vote color.
69947,15619,2025-02-05,3819.23,debit,Clearly argue century more.
69948,25046,2023-05-10,3039.72,credit,Base set Democrat.
69949,8354,2023-10-16,4445.02,debit,Arrive major exist.
69950,4457,2020-10-18,2761.72,credit,Officer magazine war.
69951,22424,2022-08-14,3537.18,credit,Teacher program.
69952,11207,2025-03-18,698.44,credit,Reality social apply.
69953,20092,2022-07-18,1669.95,credit,Well article few later.
69954,23961,2021-07-23,2310.01,debit,Brother understand deal.
69955,34602,2023-10-07,2896.01,credit,Bag bit couple.
69956,29516,2020-09-01,4976.15,credit,Return local cover.
69957,28469,2021-10-08,1740.68,credit,Must vote choose low.
69958,29033,2021-06-29,712.74,credit,Region nice letter lay.
69959,26557,2021-04-06,3873.89,credit,Picture sure seem newspaper girl.
69960,22418,2022-04-11,2225.54,credit,Indicate down.
69961,34335,2025-01-31,4902.12,credit,Since allow he.
69962,12560,2021-08-24,711.57,credit,Model student career these.
69963,21268,2021-07-28,3914.62,credit,Across same hear page keep.
69964,54,2023-10-03,2327.44,credit,Letter able.
69965,1806,2023-12-18,2381.33,credit,Land activity price.
69966,18156,2023-11-15,2876.86,debit,Condition feel but.
69967,25261,2021-09-08,1563.01,debit,Across growth upon.
69968,39756,2021-05-19,4626.58,debit,Tend blood.
69969,27514,2022-09-13,1567.24,credit,Great fine reflect see.
69970,21452,2021-02-25,4240.34,debit,Buy affect.
69971,32132,2022-08-07,352.2,credit,Physical we argue.
69972,5384,2022-08-17,4197.91,debit,Some president conference right.
69973,31534,2023-01-23,4031.85,credit,Whole hear write.
69974,3618,2022-05-12,3717.36,credit,Hair million television she fly.
69975,7670,2023-04-12,2810.58,credit,Response turn political help.
69976,20130,2023-02-12,4476.09,credit,Where factor.
69977,23055,2023-12-07,4322.14,credit,City anyone.
69978,31057,2024-06-01,3422.47,credit,Us remember something body.
69979,31229,2024-09-26,3692.55,debit,Rise indeed fire.
69980,15474,2022-10-17,1984.36,debit,Chance color picture.
69981,17743,2023-08-23,954.46,debit,With unit.
69982,20126,2022-07-26,156.42,credit,Message modern technology just should.
69983,24214,2023-08-20,2302.5,credit,Majority decision economy.
69984,28535,2023-04-03,1425.15,debit,Detail behind course.
69985,327,2025-04-19,2624.37,credit,Task performance edge national.
69986,33225,2024-08-01,3813.47,credit,Protect kitchen.
69987,17466,2021-01-16,705.22,credit,Option large.
69988,34241,2024-02-27,3339.57,credit,Question yeah.
69989,36971,2022-04-15,2224.17,debit,Dog eye fill themselves.
69990,33315,2021-07-22,3041.69,debit,Movie key.
69991,26196,2025-01-16,3466.83,credit,Mouth later car floor guess.
69992,4462,2024-01-28,139.75,debit,Nation dinner.
69993,20630,2024-06-06,3059.81,credit,Free return garden above.
69994,30093,2024-09-16,3751.01,credit,Imagine picture discover among.
69995,8517,2024-12-06,2678.61,credit,Born allow nature never.
69996,39870,2022-11-19,149.29,credit,Event recently to.
69997,17083,2021-12-07,1558.9,debit,Kid public itself parent.
69998,29247,2021-06-20,1321.03,debit,History you score population.
69999,2077,2023-03-28,3071.12,debit,Force early.
70000,38129,2020-12-30,4973.56,debit,Instead world each.
70001,37831,2023-08-28,4575.06,debit,Detail former wind country Mr.
70002,17634,2022-09-24,4862.45,debit,Appear receive effect.
70003,10516,2022-04-09,3657.42,credit,Us growth list.
70004,20288,2022-04-15,3609.1,credit,Can that return hard national.
70005,36678,2023-05-17,1265.87,credit,Many name.
70006,21409,2024-02-14,4867.75,debit,Quite its hope record.
70007,19821,2022-09-26,1876.17,credit,Where usually successful despite step.
70008,35847,2022-02-08,3789.97,credit,Enter east.
70009,37479,2022-08-26,3665.6,debit,Executive water very.
70010,9537,2023-07-22,4147.58,debit,Such together under likely.
70011,38582,2020-09-06,1186.63,credit,Responsibility recent that.
70012,15124,2021-02-18,144.1,debit,Here money action enter back.
70013,31409,2025-04-15,3804.24,credit,Respond from act movie.
70014,39023,2025-02-06,3937.84,credit,Surface American tend.
70015,16658,2023-08-24,3747.33,debit,Production quite like.
70016,27660,2023-02-27,859.49,credit,Rise walk middle check.
70017,13982,2021-08-25,970.9,credit,Purpose material know.
70018,20986,2023-06-19,3451.33,debit,One possible development.
70019,36137,2024-12-27,3280.3,credit,Down across between.
70020,31529,2021-11-04,4754.97,debit,Itself history light.
70021,38582,2022-04-03,4545.81,debit,Matter will somebody friend.
70022,24900,2024-08-21,790.24,debit,From crime though.
70023,28757,2022-08-13,34.43,debit,Four huge.
70024,22892,2024-08-17,3775.09,debit,Number either that memory.
70025,32766,2021-01-29,220.89,credit,Growth person recent.
70026,26180,2024-02-17,2767.7,debit,Art remember begin ground.
70027,6975,2020-10-27,2090.49,debit,Hit somebody effect could.
70028,37169,2021-02-06,2760.24,debit,Me yourself century other.
70029,5773,2023-05-31,3408.29,debit,Task meeting security.
70030,19135,2021-05-16,3785.49,debit,Later significant Mr condition.
70031,4184,2025-06-30,558.98,debit,Voice specific floor.
70032,6700,2024-07-30,1394.69,debit,Role will mind.
70033,32539,2024-02-18,4972.31,debit,Attention international level.
70034,26410,2024-09-29,4690.32,credit,Husband day prepare forget well.
70035,7336,2024-11-13,3744.06,credit,Hospital address some.
70036,26733,2020-12-08,3612.4,debit,Fear kitchen will.
70037,30017,2024-10-06,3313.64,debit,Class miss final window middle.
70038,8370,2022-12-14,4680.46,credit,Level magazine get.
70039,29123,2021-07-29,296.63,debit,Seven range fire chair.
70040,14763,2022-08-24,504.92,debit,Current surface environmental.
70041,4290,2025-06-11,3920.47,debit,Allow possible listen live.
70042,7048,2022-12-11,3340.49,credit,Believe method benefit high.
70043,3863,2022-05-11,4884.4,credit,Watch task until.
70044,16200,2024-11-30,1160.63,debit,Father answer.
70045,28020,2023-06-04,2599.4,credit,Firm soldier appear market.
70046,8515,2022-09-20,893.11,debit,Protect past professional.
70047,7935,2021-01-20,3538.65,credit,Art identify until.
70048,31709,2023-11-17,2937.78,debit,That probably college picture.
70049,14340,2024-06-29,2955.52,debit,Relate check walk green.
70050,13648,2021-09-02,2354.72,credit,Figure cup collection.
70051,18946,2024-10-10,1124.89,debit,Another interesting.
70052,32141,2022-06-10,2359.46,debit,Off issue military.
70053,6267,2020-12-07,1662.27,credit,Across arm term week attention.
70054,5673,2021-02-03,2886.74,debit,Sign test tonight question.
70055,20016,2022-05-24,570.91,credit,Book serious assume after.
70056,7763,2021-02-25,4950.9,credit,Media prevent person.
70057,32260,2020-12-21,3512.19,credit,Particularly drug.
70058,20715,2021-02-14,1205.53,credit,Reality Democrat with skin.
70059,15825,2020-07-26,3555.12,debit,Last media most.
70060,7470,2021-10-29,576.72,debit,Test administration.
70061,5703,2023-09-23,3063.56,debit,Fish head worker act.
70062,3930,2020-08-05,4311.96,debit,Life mean.
70063,5994,2024-05-19,4102.85,credit,Figure seem edge including.
70064,33111,2025-04-20,2874.57,debit,Than less say election walk.
70065,19059,2023-10-25,212.65,credit,Western area where.
70066,12367,2024-06-30,3202.38,debit,Mission after middle dark open.
70067,31635,2024-04-04,3366.29,credit,Cause three rock.
70068,24951,2021-10-13,3334.06,debit,Stuff girl owner friend.
70069,167,2025-04-27,2080.56,debit,Tough hard parent.
70070,29184,2025-05-26,2070.45,credit,Present short each.
70071,15679,2023-06-17,4063.76,debit,By fire quite imagine.
70072,3878,2025-05-10,2880.89,debit,Order bank success medical.
70073,14038,2022-07-17,3621.34,credit,People according kitchen.
70074,1588,2021-12-11,4849.9,debit,Quite story mention reach.
70075,38432,2023-12-18,2776.9,credit,Room behind room.
70076,36508,2022-09-17,1052.34,debit,Quickly certain drop couple.
70077,18498,2021-12-15,4849.01,credit,Job media open exactly.
70078,11632,2020-08-21,4989.86,credit,Travel result opportunity sea.
70079,30770,2022-12-28,3477.06,debit,Program wife describe him.
70080,19970,2024-03-15,3343.27,credit,They west suffer choice these.
70081,21222,2020-10-15,1259.01,debit,Accept management blue.
70082,24600,2022-04-03,4555.64,debit,Year government.
70083,26837,2024-11-01,4662.68,debit,Sell film note.
70084,2819,2025-03-12,831.29,debit,Artist arm film drug.
70085,34325,2021-10-31,3587.15,debit,Instead administration much image.
70086,25847,2024-02-06,4813.47,debit,Run his board seek.
70087,19530,2020-09-23,229.76,debit,Since window age.
70088,22985,2024-05-12,2802.1,debit,Play movie not list.
70089,33310,2022-01-27,73.07,debit,Leave threat become model.
70090,35237,2025-04-17,3620.61,debit,Assume account.
70091,15776,2021-02-07,1041.42,credit,Serve experience.
70092,22018,2022-12-30,801.5,credit,Bring career city sign create.
70093,35342,2024-09-26,2597.8,debit,Available bar give summer.
70094,33796,2021-07-29,9.04,debit,Than left guess.
70095,32780,2021-12-14,1532.54,credit,Student camera throw tax.
70096,11104,2021-04-19,1242.06,credit,Meet some.
70097,34897,2025-04-15,1599.06,credit,Country our half reason.
70098,28950,2020-11-13,620.66,credit,Able player two indeed whole.
70099,29697,2023-02-03,976.83,debit,Charge drug home case.
70100,3118,2023-10-16,1407.81,debit,Specific enough check reason.
70101,2137,2020-07-06,1905.56,credit,Low itself.
70102,13778,2020-09-06,3256.45,credit,Rock travel choice.
70103,24003,2024-01-22,4564.05,debit,Usually grow future would.
70104,36779,2021-10-09,381.77,debit,Professor attorney.
70105,3664,2024-06-07,3352.52,debit,Computer money hot run.
70106,8859,2021-06-26,1805.1,credit,Yet scientist use.
70107,17361,2020-12-12,1459.36,debit,Ago professional shoulder.
70108,39678,2024-04-03,1339.09,debit,Wind wind teacher nothing.
70109,9346,2022-11-03,68.01,credit,Huge stand country street.
70110,27390,2025-01-29,4232.97,credit,Hot house program.
70111,8666,2024-12-09,440.31,debit,Left world.
70112,19828,2021-12-30,547.44,debit,Page someone clearly hospital take.
70113,8267,2023-02-05,1497.45,debit,Research back guess.
70114,2053,2022-11-09,1737.84,credit,Movement country.
70115,33673,2024-10-15,1068.47,debit,High heavy Congress offer growth.
70116,3258,2022-12-01,2630.75,debit,Role rich measure data country.
70117,26873,2022-10-11,4967.16,credit,Red rule pass war.
70118,35550,2022-05-25,2601.65,debit,More there blue.
70119,7266,2022-06-20,1388.76,debit,Fine meeting visit line.
70120,1329,2020-07-29,718.48,credit,Build protect hot method.
70121,12472,2024-01-05,1572.86,debit,Beautiful impact compare chair ago.
70122,7168,2024-10-26,2322.7,debit,Option factor good.
70123,9073,2023-01-26,2525.27,credit,Cultural seem American.
70124,22324,2024-10-13,1107.58,credit,Employee final down.
70125,19771,2023-01-07,4001.66,debit,Data again gas stand.
70126,12072,2022-01-29,2414.93,debit,It help.
70127,12474,2024-12-28,4917.65,credit,Child phone have.
70128,18000,2023-02-14,3577.26,credit,Campaign wait page nature area.
70129,25981,2024-05-03,2779.54,credit,Magazine action of know.
70130,31174,2024-07-06,3439.1,credit,Player more smile.
70131,5275,2024-01-25,1881.23,credit,Far recognize.
70132,13516,2025-04-23,4005.81,debit,Same single.
70133,9946,2021-12-23,629.64,debit,Language voice participant standard bring.
70134,33044,2023-05-22,2633.51,debit,Positive during.
70135,7968,2023-05-25,1070.41,credit,Whose decade these.
70136,12823,2022-05-21,4243.77,credit,Stuff rule report.
70137,28154,2022-01-14,4458.32,credit,Since card admit relationship.
70138,36832,2023-07-30,4093.8,debit,Form even community likely.
70139,10121,2020-08-25,3559.32,debit,Smile each maintain.
70140,13618,2023-08-08,4256.07,credit,Truth vote again thus.
70141,14440,2022-05-12,3134.16,debit,Health city.
70142,112,2021-07-18,336.28,debit,Until yes occur politics.
70143,15489,2021-10-28,3234.05,debit,Let across better argue.
70144,8379,2024-01-03,3873.16,credit,Treat take concern.
70145,9324,2024-01-31,3340.76,credit,Set yeah entire.
70146,35946,2023-09-20,3218.38,debit,Sell government often several.
70147,11781,2025-02-11,1676.13,credit,Nor degree value.
70148,34844,2023-06-15,409.69,credit,Skin before everything nothing.
70149,31567,2020-10-21,2596.94,credit,Thing stay source through.
70150,3389,2024-01-13,1612.39,credit,Tv situation north her society.
70151,6305,2025-04-27,3090.17,credit,Painting director sign agreement child.
70152,23858,2023-08-18,3323.72,credit,Place your.
70153,30716,2021-04-16,2734.48,credit,Beautiful research record data health.
70154,24970,2023-05-16,1511.4,debit,Never development visit why quickly.
70155,13976,2021-06-28,3696.35,credit,Exist where be employee card.
70156,12216,2022-01-08,4902.67,credit,Manage democratic cover town.
70157,23846,2024-07-21,837.78,debit,Fear activity including probably.
70158,37391,2023-01-23,2251.36,debit,House thousand consider.
70159,28788,2021-09-09,1937.54,debit,Admit truth.
70160,17175,2022-08-02,1927.68,debit,Drive blood interest.
70161,2709,2025-01-29,2686.78,credit,Identify relationship prevent.
70162,21363,2021-12-19,2633.95,debit,Wait full indicate growth responsibility.
70163,11947,2021-05-30,4745.41,debit,Top since.
70164,13240,2021-06-17,813.17,credit,Section sign visit financial.
70165,28141,2023-09-05,4547.69,debit,Particularly mouth common her thank.
70166,5468,2025-04-07,3240.94,credit,Idea current into kind.
70167,38876,2023-05-29,1429.67,debit,Such value.
70168,28378,2021-07-11,1574.63,credit,Mean and environment scene.
70169,22042,2024-09-19,1644.39,debit,Model true education.
70170,15442,2021-07-03,4164.6,credit,Recent moment American stay.
70171,35797,2024-11-20,2013.66,debit,Happen writer understand area.
70172,9251,2020-11-23,1965.96,debit,Animal pull.
70173,34968,2023-06-24,4462.27,credit,Figure return under.
70174,39231,2020-09-19,3732.03,credit,Budget style quality town.
70175,14074,2024-07-17,2886.82,debit,And difficult end culture sound.
70176,39868,2021-10-09,4756.91,credit,Teach environment describe south population.
70177,13682,2025-02-11,1795.36,credit,Increase impact staff start speak.
70178,35957,2022-02-26,4902.26,credit,From apply trouble.
70179,26902,2023-01-30,1359.16,credit,None imagine design.
70180,12877,2024-11-28,1122.85,debit,Research get offer campaign.
70181,2629,2023-09-13,2875.32,credit,Building similar tree.
70182,31387,2023-01-15,3595.15,debit,Worker first improve side authority.
70183,8328,2021-06-14,3410.32,debit,Win may admit.
70184,25497,2025-06-04,3713.44,credit,Long thousand game.
70185,4313,2023-10-24,1945.49,debit,Stock yeah.
70186,26987,2021-05-10,965.92,debit,We care staff.
70187,37942,2024-06-24,1403.42,credit,Toward move of.
70188,1105,2021-11-23,4993.1,debit,If year man guess.
70189,27793,2024-06-18,3314.39,credit,Space day project.
70190,6128,2022-12-22,2053.8,credit,Child answer enjoy drug lawyer.
70191,16751,2025-02-17,4647.98,debit,Half claim.
70192,38120,2023-09-17,1724.67,credit,Suddenly so with.
70193,38895,2021-10-24,59.16,debit,Pull ready product.
70194,11144,2023-07-24,2766.79,debit,Light mean would physical.
70195,9569,2024-02-03,82.25,debit,Rock red wide.
70196,15137,2022-08-23,3546.82,debit,Five detail human whose name.
70197,14203,2021-08-17,3689.46,credit,Position other side million.
70198,38915,2024-07-20,3459.69,debit,Crime particular charge listen price.
70199,34749,2024-04-17,2545.03,debit,Trial anything.
70200,22106,2022-11-22,3791.29,credit,Perform state three.
70201,18675,2024-12-07,1080.26,credit,Concern will return fly.
70202,2200,2023-07-20,3856.7,debit,Someone drive become public.
70203,38413,2024-10-03,3799.57,debit,Realize keep forward form.
70204,38278,2025-07-02,4960.47,credit,Determine citizen ever chance.
70205,3815,2025-05-04,1187.9,debit,They clear seat.
70206,24915,2023-04-28,1432.85,credit,Spring trade course score sing.
70207,29522,2023-06-16,4616.03,debit,Beat yourself.
70208,36522,2024-03-04,4458.64,debit,President guy space.
70209,28483,2021-07-04,4483.39,credit,Key person politics full.
70210,17893,2023-05-05,1065.35,credit,Itself talk rate really.
70211,37670,2020-07-20,3323.54,debit,Young hold sea.
70212,12792,2024-07-13,447.34,debit,Where sort meet.
70213,4031,2024-12-19,1997.77,credit,Officer tonight.
70214,27980,2021-11-29,4251.35,debit,Section staff himself.
70215,22888,2025-05-09,30.6,debit,Institution notice wait common.
70216,9430,2024-11-08,2660.98,debit,Material hold.
70217,7994,2021-04-10,1716.82,debit,Board green air drop.
70218,33314,2023-06-20,3011.75,debit,Manager reduce weight voice maybe.
70219,31804,2021-08-28,3983.51,debit,Sound want our statement hand.
70220,21143,2021-03-25,4291.33,debit,Tax just most single finally.
70221,16559,2023-10-09,4483.07,credit,Oil system service especially office.
70222,37599,2025-04-15,398.53,debit,Sign fly loss travel although.
70223,27854,2022-09-02,2760.08,credit,Send yes student Democrat.
70224,12546,2022-03-28,2548.5,debit,Stop hospital.
70225,26115,2020-09-11,2340.44,debit,Drive term special public expect.
70226,5225,2023-08-16,1002.88,debit,Rich wish practice turn.
70227,22940,2024-04-03,61.04,credit,Father same arm themselves middle.
70228,37467,2020-11-03,341.69,debit,Almost house region thus believe.
70229,16858,2020-10-30,2515.72,credit,Continue nearly attention character.
70230,35621,2023-03-22,712.44,debit,Others phone.
70231,1808,2023-09-06,3460.75,debit,Six first why.
70232,36169,2021-01-30,1621.13,debit,Language executive general.
70233,31963,2021-10-09,1851.39,debit,Issue notice respond politics.
70234,37551,2023-08-08,784.18,debit,Door population family stop assume.
70235,8463,2021-06-04,3754.86,credit,Debate establish.
70236,9541,2023-09-12,149.23,debit,Increase upon physical.
70237,22767,2022-05-20,2878.02,credit,It drug letter.
70238,34806,2021-02-20,4498.65,credit,Now beautiful in.
70239,37125,2022-03-15,2051.18,debit,Church information.
70240,33031,2022-04-27,1145.55,debit,Discover his still.
70241,17033,2023-11-16,2294.62,debit,Heart prepare wall.
70242,20928,2021-01-23,391.11,credit,Quality range opportunity.
70243,1199,2020-11-12,2001.57,credit,Top camera after.
70244,20536,2020-07-13,3563.56,credit,Task doctor order father name.
70245,10124,2023-08-13,448.8,debit,Newspaper since case.
70246,31698,2022-11-19,1349.81,credit,Series right.
70247,26164,2024-11-25,2794.54,credit,Ever ever eight.
70248,6839,2023-09-24,1511.44,debit,Worry set trade.
70249,36560,2022-04-10,929.07,debit,Painting military.
70250,6649,2022-11-09,3033.39,debit,Wonder since see space job.
70251,38082,2021-07-02,269.45,credit,Dark phone garden.
70252,12236,2025-06-08,4663.93,debit,Or by very miss six.
70253,22608,2021-04-28,1701.33,credit,Final environment trade character case.
70254,39477,2022-05-24,4479.94,debit,Truth their blood.
70255,22513,2024-07-06,1329.34,credit,Five else foreign exactly involve.
70256,14283,2023-10-08,3956.23,credit,Cause skill talk act.
70257,15858,2021-08-27,1940.04,credit,None with soon.
70258,21679,2022-06-17,2676.77,credit,Factor least generation thing.
70259,22178,2023-06-25,567.01,debit,Store much rise.
70260,22386,2024-11-25,4460.57,debit,Go way.
70261,33303,2022-02-16,2385.73,credit,Law head represent.
70262,32075,2024-11-29,4855.73,debit,New others happy let.
70263,23554,2024-10-05,1083.97,debit,Throughout memory treatment.
70264,36757,2022-02-13,1688.04,debit,Blood vote class start Mr.
70265,14245,2023-10-21,1526.45,credit,Everybody type model.
70266,38333,2022-06-23,2998.55,credit,Enough dinner relate.
70267,12255,2024-01-25,1318.26,debit,Plan though there.
70268,38256,2023-09-17,2894.94,credit,Local role six behind avoid.
70269,22490,2025-04-25,954.79,debit,Series expect make hope.
70270,30730,2023-01-20,132.01,debit,Couple town.
70271,3416,2022-04-19,4068.81,debit,Focus rest.
70272,3815,2021-09-06,4456.25,debit,Single test science.
70273,21190,2024-12-14,3389.25,debit,Because story senior house.
70274,34800,2021-06-07,2179.72,credit,Investment safe fact.
70275,23344,2022-06-20,4377.31,credit,Beyond home outside appear.
70276,17175,2024-12-02,4352.48,debit,Trade fire report though same.
70277,26266,2024-09-04,2110.32,debit,Wonder out more need camera.
70278,24184,2024-02-20,4479.59,credit,These spring teach.
70279,36594,2024-04-13,1690.49,debit,Job sit local security success.
70280,24145,2020-07-30,1183.98,debit,Since good second.
70281,19560,2020-12-26,4696.78,credit,Computer party system.
70282,4758,2021-04-14,4754.31,debit,Another entire I cut.
70283,24336,2023-06-07,1115.15,debit,Sometimes realize deep you.
70284,15065,2024-05-22,4705.35,credit,Answer hot recently.
70285,10323,2021-07-31,2890.11,credit,We election adult race song.
70286,10289,2021-01-12,4236.0,credit,Maybe force moment give.
70287,17909,2025-05-14,359.56,credit,Expert generation yard language.
70288,7728,2021-06-23,1675.63,debit,Gun culture.
70289,32802,2020-12-22,742.89,debit,Decide available white agree.
70290,32598,2024-09-12,358.66,debit,Near hope and.
70291,35731,2021-10-08,1263.52,credit,Drug do receive man.
70292,23316,2024-07-23,4288.15,credit,Admit though time benefit them.
70293,36677,2021-06-25,1596.17,credit,Live myself water security.
70294,20238,2024-10-13,4607.29,credit,Amount treatment any nothing.
70295,36600,2024-12-18,3071.85,credit,Level thought lead need score.
70296,34524,2024-01-20,465.29,credit,Suggest home call west.
70297,20279,2023-06-10,878.51,debit,Coach center pull.
70298,36370,2024-01-09,4297.29,debit,You movement over.
70299,36663,2023-10-15,4035.08,credit,Very night stop.
70300,38724,2021-10-27,2402.14,credit,Leg than space professional design.
70301,33232,2020-07-21,443.35,debit,Require now nice next family.
70302,16757,2023-03-01,1867.69,debit,His because.
70303,31891,2021-07-27,2149.65,debit,Chance lose choose discuss.
70304,29315,2020-11-26,1663.38,credit,Message go smile.
70305,37166,2021-11-04,1262.14,credit,Although these old.
70306,37519,2021-12-30,2920.28,debit,Political yes than.
70307,15711,2020-07-19,2876.21,credit,Thank offer important.
70308,1284,2023-05-10,2274.8,credit,On decade or could road.
70309,4125,2023-10-03,3787.51,debit,Establish college.
70310,697,2022-01-30,1728.8,debit,Task individual land they.
70311,33670,2025-01-18,1021.52,debit,Responsibility why.
70312,10311,2021-06-14,1766.61,credit,Film research bed building.
70313,19938,2021-10-15,945.96,credit,All available because.
70314,24084,2022-04-30,1354.47,credit,Break who.
70315,30256,2022-11-13,2530.04,debit,Edge industry out suddenly.
70316,24183,2023-11-07,4117.36,debit,Third serious remember.
70317,26441,2022-05-25,2557.28,credit,Difference heavy stop.
70318,803,2023-01-14,1901.23,credit,Federal help bring late.
70319,6594,2023-06-20,2716.82,credit,Talk west response detail.
70320,13137,2024-07-11,4718.94,debit,Customer pay.
70321,5985,2024-06-30,3114.66,debit,Not politics Mr main fight.
70322,21136,2022-02-07,4717.98,debit,Than even section.
70323,25824,2021-12-30,1528.36,debit,Police between.
70324,16125,2020-11-03,3190.35,debit,Among floor risk rest floor.
70325,39292,2024-12-16,639.29,credit,Month traditional end country.
70326,8638,2024-10-19,2106.59,debit,Edge strategy.
70327,12771,2025-07-03,1723.89,debit,Allow because skill opportunity week.
70328,37640,2022-10-05,4018.23,debit,Painting explain fly want.
70329,37217,2021-01-01,2914.59,credit,Skill collection newspaper determine girl.
70330,23787,2024-10-19,4833.52,credit,There generation.
70331,8177,2023-10-23,1120.26,debit,Wear reason especially.
70332,17648,2022-03-20,1244.64,credit,Pattern man consumer.
70333,4484,2024-04-27,3240.94,debit,There decision.
70334,24932,2024-10-06,3489.81,credit,Single alone pick.
70335,26446,2024-07-09,395.37,debit,Green make.
70336,6625,2022-02-25,2206.65,credit,Design according teach.
70337,18557,2024-10-08,918.04,debit,Evening senior.
70338,13860,2021-05-18,2932.38,debit,Grow under purpose do half.
70339,12398,2023-04-30,2986.07,debit,Mean response civil tend.
70340,26632,2023-08-05,3176.06,debit,School current.
70341,15698,2020-10-17,4294.8,debit,Special yet she.
70342,28941,2020-09-14,172.43,debit,Information he conference least.
70343,35510,2024-07-28,2404.84,debit,Beyond year million leave.
70344,16436,2021-03-15,2183.71,credit,Anything win agreement idea after.
70345,33309,2025-04-25,3466.62,debit,Place parent.
70346,29016,2020-12-15,3471.7,debit,Whose way.
70347,1849,2021-02-12,4102.73,debit,Store professional responsibility.
70348,35844,2020-09-08,33.41,credit,Magazine do wish.
70349,29737,2020-12-24,619.73,credit,Ability amount have any.
70350,14445,2021-05-20,691.85,debit,Wall key throw Republican audience.
70351,27048,2021-01-12,4290.77,debit,Same along loss provide.
70352,38087,2023-07-24,4719.88,debit,Positive unit name.
70353,21681,2023-11-30,4345.44,debit,Team data.
70354,38859,2021-12-12,649.4,debit,Side team practice light.
70355,22726,2025-05-01,1431.72,credit,Line modern data four.
70356,13276,2021-10-24,3559.51,credit,Artist treatment their.
70357,18537,2020-10-12,327.86,debit,One drug security see.
70358,4952,2024-03-28,1449.7,debit,Be page political fire wide.
70359,26943,2025-02-20,1589.39,credit,Important prevent every point.
70360,21048,2025-04-09,3564.55,debit,Court glass imagine.
70361,33539,2024-06-01,2656.22,debit,Station federal.
70362,5663,2022-06-23,2189.79,debit,Work bit.
70363,25888,2021-06-02,1775.26,credit,Outside hand finally safe.
70364,14879,2024-01-10,3049.08,credit,Or oil.
70365,17340,2022-04-21,1947.51,debit,Onto ever environmental ability.
70366,28151,2020-11-15,2214.62,credit,Special role.
70367,7797,2023-06-17,558.08,credit,Treat base prevent group.
70368,8885,2024-10-07,3182.58,credit,Mother ago girl.
70369,13701,2023-11-05,2102.0,credit,Standard environment see computer.
70370,17385,2021-06-04,4655.62,debit,Them miss occur.
70371,17165,2020-12-21,1376.36,debit,Change what.
70372,27795,2025-04-20,4397.09,debit,Strategy instead.
70373,11301,2023-04-26,4458.53,credit,Charge history why us culture.
70374,14398,2024-02-17,2956.62,credit,His now exist grow.
70375,14757,2023-03-13,3889.71,debit,Pass experience realize wrong win.
70376,1295,2022-07-19,887.26,debit,Focus teach woman thought.
70377,31900,2025-05-26,4918.74,credit,Movement night north both.
70378,805,2022-05-29,4386.45,credit,Nature hot front us address.
70379,31470,2023-09-29,1038.84,credit,Teach half hand by.
70380,16179,2024-11-24,4346.93,debit,New decide.
70381,31225,2022-01-03,3114.58,credit,Trial man get age.
70382,10177,2025-05-13,3248.89,credit,Only cut since feel.
70383,37932,2021-07-15,1266.68,credit,Whole push thousand.
